-1.408388759697679071e-01,-2.551073826197352012e-01
-1.125793588947495982e-01,-3.726704730903009355e-01
-1.825333652366289694e-01,-4.639474360316568902e-01
-1.144333808885589776e-01,-5.497833763008127539e-01
-1.480217942718419499e-01,-4.618048632227699235e-01
-8.695531706279438500e-02,-4.563609707297805462e-01
-1.837320826064532675e-01,-5.646931766181120249e-01
-1.408718530024200000e-02,-5.489159572857577052e-01
-1.226272588503853067e-01,-5.439085566338195399e-01
-2.134718814256095776e-01,-3.456068932099796154e-01
-1.149936016411954171e-01,-5.195173949399343183e-01
-8.949793569832154017e-02,-5.186583984930477342e-01
-1.884720341116179754e-01,-4.982271913492699045e-01
-2.306991435810186453e-01,-5.399011784451210882e-01
-1.488746072619169802e-01,-4.651270529935057629e-01
-1.217684423345966466e-01,-4.286939129259563774e-01
-2.341066245960445324e-01,-5.202182102131457375e-01
-1.889754070164195165e-01,-5.730432812194099501e-01
-1.102958946539707025e-01,-6.025698635783667267e-01
-6.831389483473955526e-02,-4.837869309131411222e-01
-8.264476416118535229e-02,-3.897414040286201198e-01
-8.071317065685673642e-02,-5.342764590494664123e-01
-6.535473740408495602e-02,-5.900839499102923380e-01
-1.861031823021560561e-01,-4.265919649384005696e-01
-2.822233102363873314e-02,-4.592434767404789953e-01
-5.178559402027937963e-03,-5.382600433345243740e-01
-1.572383290416995705e-01,-6.737797800540121784e-01
-1.076384502729853254e-01,-4.521728375469743488e-01
-2.577745189972144857e-01,-6.022049986834623336e-01
-8.459936078790455949e-02,-5.910237476201265494e-01
-8.000417100791654135e-02,-5.394772059361494509e-01
-2.086438390600292569e-02,-3.237523707421154917e-01
-9.991349642893040950e-02,-6.154696055098087815e-01
-1.664943096110714782e-01,-4.478270345758097459e-01
-1.997157495341186362e-01,-5.588627480875782982e-01
-2.172728379141767308e-01,-5.105775017366834811e-01
1.931774874365521644e-02,-5.949380945415393418e-01
-7.855437720501343146e-02,-4.581199558903373825e-01
-5.167014707489199499e-02,-3.792700289098946964e-01
-5.947682401010077197e-02,-5.279466091477008627e-01
-8.233437452450298455e-02,-5.718235529941421147e-01
-9.617141303043194589e-02,-4.693738223070659243e-01
-6.110871381361115268e-02,-5.670295639282122435e-01
-1.850182857796119906e-01,-4.059962002537933490e-01
-9.873324602621788570e-02,-4.355590555304358347e-01
-1.049160998954963009e-01,-6.260547620627454624e-01
-1.728507983593926545e-01,-5.559975024089867102e-01
-1.247070357408825020e-01,-5.183720456991953718e-01
